      3.2554678976E-01  3.2201685618E+00  3.2201685618E+00  3.7473590169E+00  3.7473590169E+00
      3.3956988778E-01  3.3029072109E+00  3.3029072109E+00  3.7505534652E+00  3.7505534652E+00
      3.5359298579E-01  3.3857362098E+00  3.3857362098E+00  3.7555411405E+00  3.7555411405E+00
      3.6761608380E-01  3.4686947949E+00  3.4686947949E+00  3.7622900225E+00  3.7622900225E+00
      3.8163918182E-01  3.5518213697E+00  3.5518213697E+00  3.7707566435E+00  3.7707566435E+00
      3.9464445690E-01  3.6290971875E+00  3.6290971875E+00  3.7800963502E+00  3.7800963502E+00
      4.0764973199E-01  3.7065783826E+00  3.7065783826E+00  3.7908140649E+00  3.7908140649E+00
      4.2065500707E-01  3.7842925492E+00  3.7842925492E+00  3.8028492150E+00  3.8028492150E+00
      4.3366028216E-01  3.8622659588E+00  3.8622659588E+00  3.8161331609E+00  3.8161331609E+00
      4.4603656863E-01  3.9367316670E+00  3.9367316670E+00  3.8298644516E+00  3.8298644516E+00
      4.5841285510E-01  4.0114746053E+00  4.0114746053E+00  3.8445849551E+00  3.8445849551E+00
      4.7078914156E-01  4.0865132828E+00  4.0865132828E+00  3.8602161365E+00  3.8602161365E+00
      4.8316542803E-01  4.1618646217E+00  4.1618646217E+00  3.8766735838E+00  3.8766735838E+00
      4.9533534475E-01  4.2362791680E+00  4.2362791680E+00  3.8935750414E+00  3.8935750414E+00
      5.0750526146E-01  4.3110235462E+00  4.3110235462E+00  3.9110977992E+00  3.9110977992E+00
      5.1967517818E-01  4.3861087490E+00  4.3861087490E+00  3.9291466803E+00  3.9291466803E+00
      5.3184509490E-01  4.4615439057E+00  4.4615439057E+00  3.9476222807E+00  3.9476222807E+00
      5.4464972206E-01  4.5412989906E+00  4.5412989906E+00  3.9674087134E+00  3.9674087134E+00
      5.5745434923E-01  4.6214554009E+00  4.6214554009E+00  3.9874290208E+00  3.9874290208E+00
      5.7025897639E-01  4.7020165672E+00  4.7020165672E+00  4.0075556709E+00  4.0075556709E+00
      5.8306360356E-01  4.7829833236E+00  4.7829833236E+00  4.0276584980E+00  4.0276584980E+00
      5.9484036020E-01  4.8578071601E+00  4.8578071601E+00  4.0460131440E+00  4.0460131440E+00
      6.0661711684E-01  4.9329691829E+00  4.9329691829E+00  4.0641325041E+00  4.0641325041E+00
      6.1839387347E-01  5.0084640716E+00  5.0084640716E+00  4.0819131180E+00  4.0819131180E+00
      6.3017063011E-01  5.0842845937E+00  5.0842845937E+00  4.0992521194E+00  4.0992521194E+00
      6.4120831128E-01  5.1556343689E+00  5.1556343689E+00  4.1150116901E+00  4.1150116901E+00
      6.5224599245E-01  5.2272531767E+00  5.2272531767E+00  4.1302118991E+00  4.1302118991E+00
      6.6328367362E-01  5.2991306022E+00  5.2991306022E+00  4.1447726804E+00  4.1447726804E+00
      6.7432135479E-01  5.3712548620E+00  5.3712548620E+00  4.1586165179E+00  4.1586165179E+00
      6.8524495454E-01  5.4428638348E+00  5.4428638348E+00  4.1715383134E+00  4.1715383134E+00
      6.9616855430E-01  5.5146878035E+00  5.5146878035E+00  4.1836162093E+00  4.1836162093E+00
      7.0709215405E-01  5.5867116991E+00  5.5867116991E+00  4.1947854144E+00  4.1947854144E+00
      7.1801575380E-01  5.6589193760E+00  5.6589193760E+00  4.2049855187E+00  4.2049855187E+00
      7.2950518546E-01  5.7350468113E+00  5.7350468113E+00  4.2146073016E+00  4.2146073016E+00
      7.4099461711E-01  5.8113375379E+00  5.8113375379E+00  4.2230370607E+00  4.2230370607E+00
      7.5248404877E-01  5.8877695283E+00  5.8877695283E+00  4.2302232829E+00  4.2302232829E+00
      7.6397348042E-01  5.9643198900E+00  5.9643198900E+00  4.2361218013E+00  4.2361218013E+00
      7.7754651141E-01  6.0548727929E+00  6.0548727929E+00  4.2413815167E+00  4.2413815167E+00
      7.9111954239E-01  6.1455178883E+00  6.1455178883E+00  4.2447480313E+00  4.2447480313E+00
      8.0469257337E-01  6.2362144029E+00  6.2362144029E+00  4.2461920311E+00  4.2461920311E+00
      8.1826560436E-01  6.3269211148E+00  6.3269211148E+00  4.2457008159E+00  4.2457008159E+00
      8.2949053835E-01  6.4019140799E+00  6.4019140799E+00  4.2438349549E+00  4.2438349549E+00
      8.4071547234E-01  6.4768624820E+00  6.4768624820E+00  4.2406589777E+00  4.2406589777E+00
      8.5194040634E-01  6.5517433344E+00  6.5517433344E+00  4.2361915777E+00  4.2361915777E+00
      8.6316534033E-01  6.6265340476E+00  6.6265340476E+00  4.2304590316E+00  4.2304590316E+00
      8.7405668198E-01  6.6989950137E+00  6.6989950137E+00  4.2237193401E+00  4.2237193401E+00
      8.8494802363E-01  6.7713307704E+00  6.7713307704E+00  4.2158573577E+00  4.2158573577E+00
      8.9583936528E-01  6.8435224444E+00  6.8435224444E+00  4.2069161734E+00  4.2069161734E+00
      9.0673070693E-01  6.9155519495E+00  6.9155519495E+00  4.1969445335E+00  4.1969445335E+00
      9.1785196725E-01  6.9889167939E+00  6.9889167939E+00  4.1857552758E+00  4.1857552758E+00
      9.2897322757E-01  7.0620773287E+00  7.0620773287E+00  4.1736107947E+00  4.1736107947E+00
      9.4009448789E-01  7.1350174224E+00  7.1350174224E+00  4.1605787006E+00  4.1605787006E+00
      9.5121574821E-01  7.2077221645E+00  7.2077221645E+00  4.1467309338E+00  4.1467309338E+00
      9.6341181116E-01  7.2871666863E+00  7.2871666863E+00  4.1306971601E+00  4.1306971601E+00
      9.7560787410E-01  7.3662957279E+00  7.3662957279E+00  4.1138780874E+00  4.1138780874E+00
      9.8780393705E-01  7.4450952516E+00  7.4450952516E+00  4.0963819709E+00  4.0963819709E+00
      1.0000000000E+00  7.5235533265E+00  7.5235533265E+00  4.0783200778E+00  4.0783200778E+00
