   0.21000000E+00   0.47045401E-04  -0.86517628E-04  -0.10176395E-03   0.22156453E-04
   0.21250000E+00   0.36074252E-04  -0.98399990E-04  -0.98307869E-04   0.36224634E-04
   0.21500000E+00   0.23721933E-04  -0.10977201E-03  -0.93147850E-04   0.50860141E-04
   0.21750000E+00   0.10061112E-04  -0.12042798E-03  -0.86226453E-04   0.65893582E-04
   0.22000000E+00  -0.48107862E-05  -0.13015659E-03  -0.77507469E-04   0.81136563E-04
   0.22250000E+00  -0.20771072E-04  -0.13874362E-03  -0.66978100E-04   0.96382954E-04
   0.22500000E+00  -0.37671615E-04  -0.14597483E-03  -0.54650972E-04   0.11141052E-03
   0.22750000E+00  -0.55339021E-04  -0.15163905E-03  -0.40565931E-04   0.12598290E-03
   0.23000000E+00  -0.73575198E-04  -0.15553154E-03  -0.24791582E-04   0.13985196E-03
   0.23250000E+00  -0.92158321E-04  -0.15745747E-03  -0.74265263E-05   0.15276052E-03
   0.23500000E+00  -0.11084422E-03  -0.15723553E-03   0.11399736E-04   0.16444536E-03
   0.23750000E+00  -0.12936820E-03  -0.15470163E-03   0.31526293E-04   0.17464061E-03
   0.24000000E+00  -0.14744731E-03  -0.14971264E-03   0.52760720E-04   0.18308145E-03
   0.24250000E+00  -0.16478305E-03  -0.14215009E-03   0.74879433E-04   0.18950800E-03
   0.24500000E+00  -0.18106451E-03  -0.13192387E-03   0.97628528E-04   0.19366957E-03
   0.24750000E+00  -0.19597195E-03  -0.11897570E-03   0.12072511E-03   0.19532896E-03
   0.25000000E+00  -0.20918078E-03  -0.10328248E-03   0.14385920E-03   0.19426703E-03
   0.25250000E+00  -0.22036588E-03  -0.84859400E-04   0.16669609E-03   0.19028726E-03
   0.25500000E+00  -0.22920638E-03  -0.63762641E-04   0.18887934E-03   0.18322042E-03
   0.25750000E+00  -0.23539059E-03  -0.40091797E-04   0.21003431E-03   0.17292915E-03
   0.26000000E+00  -0.23862133E-03  -0.13991780E-04   0.22977215E-03   0.15931244E-03
   0.26250000E+00  -0.23862136E-03   0.14345752E-04   0.24769441E-03   0.14230994E-03
   0.26500000E+00  -0.23513899E-03   0.44681562E-04   0.26339808E-03   0.12190601E-03
   0.26750000E+00  -0.22795374E-03   0.76728607E-04   0.27648116E-03   0.98133427E-04
   0.27000000E+00  -0.21688200E-03   0.11015251E-03   0.28654856E-03   0.71076700E-04
   0.27250000E+00  -0.20178257E-03   0.14457276E-03   0.29321841E-03   0.40874836E-04
   0.27500000E+00  -0.18256204E-03   0.17956465E-03   0.29612869E-03   0.77235737E-05
   0.27750000E+00  -0.15917985E-03   0.21466204E-03   0.29494404E-03  -0.28123055E-04
   0.28000000E+00  -0.13165303E-03   0.24936095E-03   0.28936273E-03  -0.66351893E-04
   0.28250000E+00  -0.10006040E-03   0.28312394E-03   0.27912370E-03  -0.10659062E-03
   0.28500000E+00  -0.64546285E-04   0.31538538E-03   0.26401350E-03  -0.14840858E-03
   0.28750000E+00  -0.25323460E-04   0.34555745E-03   0.24387317E-03  -0.19131852E-03
   0.29000000E+00   0.17324588E-04   0.37303707E-03   0.21860476E-03  -0.23477928E-03
   0.29250000E+00   0.63042300E-04   0.39721345E-03   0.18817753E-03  -0.27819953E-03
   0.29500000E+00   0.11140162E-03   0.41747641E-03   0.15263363E-03  -0.32094242E-03
   0.29750000E+00   0.16190260E-03   0.43322538E-03   0.11209318E-03  -0.36233143E-03
   0.30000000E+00   0.21397508E-03   0.44387884E-03   0.66758542E-04  -0.40165703E-03
   0.30250000E+00   0.26698154E-03   0.44888437E-03   0.16917848E-04  -0.43818457E-03
   0.30500000E+00   0.32022119E-03   0.44772890E-03  -0.37052583E-04  -0.47116300E-03
   0.30750000E+00   0.37293522E-03   0.43994932E-03  -0.94686843E-04  -0.49983453E-03
   0.31000000E+00   0.42431338E-03   0.42514313E-03  -0.15542926E-03  -0.52344520E-03
   0.31250000E+00   0.47350178E-03   0.40297899E-03  -0.21863550E-03  -0.54125618E-03
   0.31500000E+00   0.51961201E-03   0.37320713E-03  -0.28357509E-03  -0.55255572E-03
   0.31750000E+00   0.56173131E-03   0.33566937E-03  -0.34943535E-03  -0.55667163E-03
   0.32000000E+00   0.59893409E-03   0.29030852E-03  -0.41532684E-03  -0.55298421E-03
   0.32250000E+00   0.63029441E-03   0.23717712E-03  -0.48029040E-03  -0.54093935E-03
   0.32500000E+00   0.65489944E-03   0.17644519E-03  -0.54330566E-03  -0.52006175E-03
   0.32750000E+00   0.67186382E-03   0.10840693E-03  -0.60330121E-03  -0.48996798E-03
   0.33000000E+00   0.68034474E-03   0.33486064E-04  -0.65916622E-03  -0.45037924E-03
   0.33250000E+00   0.67955751E-03  -0.47760199E-04  -0.70976363E-03  -0.40113357E-03
   0.33500000E+00   0.66879161E-03  -0.13463895E-03  -0.75394464E-03  -0.34219733E-03
   0.33750000E+00   0.64742674E-03  -0.22632108E-03  -0.79056463E-03  -0.27367570E-03
   0.34000000E+00   0.61494899E-03  -0.32184282E-03  -0.81850011E-03  -0.19582192E-03
   0.34250000E+00   0.57096660E-03  -0.42010926E-03  -0.83666685E-03  -0.10904514E-03
   0.34500000E+00   0.51522517E-03  -0.51990014E-03  -0.84403869E-03  -0.13916641E-04
   0.34750000E+00   0.44762208E-03  -0.61987788E-03  -0.83966705E-03   0.88825941E-04
   0.35000000E+00   0.36821984E-03  -0.71859798E-03  -0.82270088E-03   0.19827637E-03
   0.35250000E+00   0.27725803E-03  -0.81452177E-03  -0.79240659E-03   0.31335992E-03
   0.35500000E+00   0.17516358E-03  -0.90603150E-03  -0.74818797E-03   0.43283593E-03
   0.35750000E+00   0.62559149E-04  -0.99144781E-03  -0.68960555E-03   0.55530298E-03
   0.36000000E+00  -0.59730708E-04  -0.10690494E-02  -0.61639528E-03   0.67920683E-03
   0.36250000E+00  -0.19067586E-03  -0.11370951E-02  -0.52848598E-03   0.80285118E-03
   0.36500000E+00  -0.32903959E-03  -0.11938473E-02  -0.42601547E-03   0.92441135E-03
   0.36750000E+00  -0.47338060E-03  -0.12375979E-02  -0.30934479E-03   0.10419510E-02
   0.37000000E+00  -0.62205806E-03  -0.12666956E-02  -0.17907035E-03   0.11534414E-02
   0.37250000E+00  -0.77324001E-03  -0.12795742E-02  -0.36033551E-04   0.12567844E-02
   0.37500000E+00  -0.92491526E-03  -0.12747822E-02   0.11867239E-03   0.13498369E-02
   0.37750000E+00  -0.10749087E-02  -0.12510129E-02   0.28369881E-03   0.14304394E-02
   0.38000000E+00  -0.12209003E-02  -0.12071348E-02   0.45744134E-03   0.14964455E-02
   0.38250000E+00  -0.13604478E-02  -0.11422216E-02   0.63804344E-03   0.15457549E-02
   0.38500000E+00  -0.14910125E-02  -0.10555819E-02   0.82340382E-03   0.15763472E-02
   0.38750000E+00  -0.16099893E-02  -0.94678763E-03   0.10111880E-02   0.15863177E-02
   0.39000000E+00  -0.17147391E-02  -0.81570046E-03   0.11988444E-02   0.15739145E-02
   0.39250000E+00  -0.18026248E-02  -0.66249676E-03   0.13836244E-02   0.15375755E-02
   0.39500000E+00  -0.18710500E-02  -0.48768938E-03   0.15626072E-02   0.14759663E-02
   0.39750000E+00  -0.19175000E-02  -0.29214639E-03   0.17327291E-02   0.13880174E-02
   0.40000000E+00  -0.19395851E-02  -0.77106132E-04   0.18908172E-02   0.12729604E-02
   0.40250000E+00  -0.19350847E-02   0.15581207E-03   0.20336268E-02   0.11303625E-02
   0.40500000E+00  -0.19019934E-02   0.40460182E-03   0.21578834E-02   0.96015934E-03
   0.40750000E+00  -0.18385668E-02   0.66686879E-03   0.22603285E-02   0.76268419E-03
   0.41000000E+00  -0.17433672E-02   0.93983544E-03   0.23377677E-02   0.53869441E-03
   0.41250000E+00  -0.16153087E-02   0.12203517E-02   0.23871227E-02   0.28939325E-03
   0.41500000E+00  -0.14537002E-02   0.15049119E-02   0.24054855E-02   0.16447083E-04
   0.41750000E+00  -0.12582867E-02   0.17896782E-02   0.23901736E-02  -0.27800283E-03
   0.42000000E+00  -0.10292863E-02   0.20705110E-02   0.23387871E-02  -0.59133462E-03
   0.42250000E+00  -0.76742445E-03   0.23430053E-02   0.22492655E-02  -0.92044661E-03
   0.42500000E+00  -0.47396265E-03   0.26025347E-02   0.21199444E-02  -0.12617652E-02
   0.42750000E+00  -0.15072184E-03   0.28443019E-02   0.19496105E-02  -0.16112602E-02
   0.43000000E+00   0.19990059E-03   0.30633945E-02   0.17375544E-02  -0.19644682E-02
   0.43250000E+00   0.57492086E-03   0.32548489E-02   0.14836206E-02  -0.23165238E-02
   0.43500000E+00   0.97076672E-03   0.34137179E-02   0.11882525E-02  -0.26621994E-02
   0.43750000E+00   0.13832837E-02   0.35351442E-02   0.85253254E-03  -0.29959530E-02
   0.44000000E+00   0.18077502E-02   0.36144390E-02   0.47821671E-03  -0.33119849E-02
   0.44250000E+00   0.22389028E-02   0.36471627E-02   0.67760897E-04  -0.36043024E-02
   0.44500000E+00   0.26709700E-02   0.36292097E-02  -0.37566019E-03  -0.38667917E-02
   0.44750000E+00   0.30977177E-02   0.35568940E-02  -0.84814341E-03  -0.40932979E-02
   0.45000000E+00   0.35125035E-02   0.34270359E-02  -0.13450574E-02  -0.42777121E-02
   0.45250000E+00   0.39083423E-02   0.32370478E-02  -0.18610534E-02  -0.44140634E-02
   0.45500000E+00   0.42779811E-02   0.29850180E-02  -0.23900874E-02  -0.44966176E-02
   0.45750000E+00   0.46139845E-02   0.26697912E-02  -0.29254544E-02  -0.45199788E-02
   0.46000000E+00   0.49088286E-02   0.22910446E-02  -0.34598345E-02  -0.44791947E-02
   0.46250000E+00   0.51550039E-02   0.18493572E-02  -0.39853520E-02  -0.43698636E-02
   0.46500000E+00   0.53451265E-02   0.13462716E-02  -0.44936471E-02  -0.41882414E-02
   0.46750000E+00   0.54720550E-02   0.78434678E-03  -0.49759600E-02  -0.39313474E-02
   0.47000000E+00   0.55290139E-02   0.16719959E-03  -0.54232278E-02  -0.35970674E-02
   0.47250000E+00   0.55097212E-02  -0.50046536E-03  -0.58261932E-02  -0.31842520E-02
   0.47500000E+00   0.54085182E-02  -0.12128397E-02  -0.61755242E-02  -0.26928082E-02
   0.47750000E+00   0.52205008E-02  -0.19630102E-02  -0.64619447E-02  -0.21237833E-02
   0.48000000E+00   0.49416498E-02  -0.27429735E-02  -0.66763740E-02  -0.14794382E-02
   0.48250000E+00   0.45689585E-02  -0.35436679E-02  -0.68100749E-02  -0.76330872E-03
   0.48500000E+00   0.41005553E-02  -0.43550233E-02  -0.68548074E-02   0.19746429E-04
   0.48750000E+00   0.35358199E-02  -0.51660296E-02  -0.68029881E-02   0.86351377E-03
   0.49000000E+00   0.28754891E-02  -0.59648241E-02  -0.66478518E-02   0.17604101E-02
   0.49250000E+00   0.21217527E-02  -0.67387982E-02  -0.63836138E-02   0.27014862E-02
   0.49500000E+00   0.12783337E-02  -0.74747231E-02  -0.60056309E-02   0.36764513E-02
   0.49750000E+00   0.35055430E-03  -0.81588951E-02  -0.55105582E-02   0.46737179E-02
   0.50000000E+00  -0.65461779E-03  -0.87772977E-02  -0.48964985E-02   0.56804701E-02
   0.50250000E+00  -0.17285425E-02  -0.93157826E-02  -0.41631436E-02   0.66827547E-02
   0.50500000E+00  -0.28609033E-02  -0.97602655E-02  -0.33119022E-02   0.76655953E-02
   0.50750000E+00  -0.40397273E-02  -0.10096937E-01  -0.23460133E-02   0.86131318E-02
   0.51000000E+00  -0.52514307E-02  -0.10312484E-01  -0.12706417E-02   0.95087824E-02
   0.51250000E+00  -0.64808916E-02  -0.10394325E-01  -0.92952848E-04   0.10335429E-01
   0.51500000E+00  -0.77115511E-02  -0.10330851E-01   0.11778359E-02   0.11075628E-01
   0.51750000E+00  -0.89255426E-02  -0.10111668E-01   0.25304298E-02   0.11711836E-01
   0.52000000E+00  -0.10103851E-01  -0.97278436E-02   0.39514594E-02   0.12226660E-01
   0.52250000E+00  -0.11226502E-01  -0.91721555E-02   0.54255146E-02   0.12603127E-01
   0.52500000E+00  -0.12272774E-01  -0.84393258E-02   0.69352103E-02   0.12824961E-01
   0.52750000E+00  -0.13221451E-01  -0.75262511E-02   0.84612869E-02   0.12876878E-01
   0.53000000E+00  -0.14051084E-01  -0.64322175E-02   0.99827454E-02   0.12744885E-01
   0.53250000E+00  -0.14740295E-01  -0.51590966E-02   0.11477019E-01   0.12416589E-01
   0.53500000E+00  -0.15268086E-01  -0.37115198E-02   0.12920180E-01   0.11881500E-01
   0.53750000E+00  -0.15614182E-01  -0.20970253E-02   0.14287184E-01   0.11131330E-01
   0.54000000E+00  -0.15759381E-01  -0.32617481E-03   0.15552152E-01   0.10160290E-01
   0.54250000E+00  -0.15685916E-01   0.15873659E-02   0.16688675E-01   0.89653646E-02
   0.54500000E+00  -0.15377826E-01   0.36267846E-02   0.17670168E-01   0.75465692E-02
   0.54750000E+00  -0.14821334E-01   0.57721229E-02   0.18470237E-01   0.59071861E-02
   0.55000000E+00  -0.14005213E-01   0.80003230E-02   0.19063083E-01   0.40539674E-02
   0.55250000E+00  -0.12921151E-01   0.10285323E-01   0.19423920E-01   0.19973056E-02
   0.55500000E+00  -0.11564099E-01   0.12598202E-01   0.19529419E-01  -0.24863646E-03
   0.55750000E+00  -0.99325963E-02   0.14907382E-01   0.19358158E-01  -0.26658387E-02
   0.56000000E+00  -0.80290763E-02   0.17178879E-01   0.18891086E-01  -0.52323859E-02
   0.56250000E+00  -0.58601292E-02   0.19376612E-01   0.18111979E-01  -0.79224814E-02
   0.56500000E+00  -0.34367320E-02   0.21462767E-01   0.17007900E-01  -0.10706518E-01
   0.56750000E+00  -0.77442964E-03   0.23398213E-01   0.15569646E-01  -0.13551207E-01
   0.57000000E+00   0.21065360E-02   0.25142969E-01   0.13792170E-01  -0.16419774E-01
   0.57250000E+00   0.51811556E-02   0.26656721E-01   0.11674983E-01  -0.19272213E-01
   0.57500000E+00   0.84196461E-02   0.27899386E-01   0.92225139E-02  -0.22065617E-01
   0.57750000E+00   0.11787513E-01   0.28831715E-01   0.64444372E-02  -0.24754572E-01
   0.58000000E+00   0.15245688E-01   0.29415932E-01   0.33559391E-02  -0.27291621E-01
   0.58250000E+00   0.18750740E-01   0.29616397E-01  -0.22070328E-04  -0.29627802E-01
   0.58500000E+00   0.22255173E-01   0.29400300E-01  -0.36628131E-02  -0.31713249E-01
   0.58750000E+00   0.25707801E-01   0.28738358E-01  -0.75335756E-02  -0.33497861E-01
   0.59000000E+00   0.29054208E-01   0.27605520E-01  -0.11595723E-01  -0.34932026E-01
   0.59250000E+00   0.32237294E-01   0.25981663E-01  -0.15804803E-01  -0.35967410E-01
   0.59500000E+00   0.35197896E-01   0.23852276E-01  -0.20110747E-01  -0.36557770E-01
   0.59750000E+00   0.37875496E-01   0.21209102E-01  -0.24458168E-01  -0.36659824E-01
   0.60000000E+00   0.40208997E-01   0.18050752E-01  -0.28786761E-01  -0.36234122E-01
   0.60250000E+00   0.42137573E-01   0.14383257E-01  -0.33031817E-01  -0.35245936E-01
   0.60500000E+00   0.43601576E-01   0.10220553E-01  -0.37124828E-01  -0.33666135E-01
   0.60750000E+00   0.44543504E-01   0.55848950E-02  -0.40994207E-01  -0.31472042E-01
   0.61000000E+00   0.44909002E-01   0.50717170E-03  -0.44566098E-01  -0.28648242E-01
   0.61250000E+00   0.44647902E-01  -0.49728782E-02  -0.47765288E-01  -0.25187342E-01
   0.61500000E+00   0.43715282E-01  -0.10806562E-01  -0.50516194E-01  -0.21090664E-01
   0.61750000E+00   0.42072524E-01  -0.16936253E-01  -0.52743940E-01  -0.16368847E-01
   0.62000000E+00   0.39688370E-01  -0.23295541E-01  -0.54375489E-01  -0.11042374E-01
   0.62250000E+00   0.36539947E-01  -0.29809518E-01  -0.55340839E-01  -0.51419876E-02
   0.62500000E+00   0.32613750E-01  -0.36395217E-01  -0.55574261E-01   0.12909853E-02
   0.62750000E+00   0.27906565E-01  -0.42962188E-01  -0.55015565E-01   0.82044251E-02
   0.63000000E+00   0.22426316E-01  -0.49413235E-01  -0.53611389E-01   0.15535318E-01
   0.63250000E+00   0.16192812E-01  -0.55645300E-01  -0.51316491E-01   0.23209773E-01
   0.63500000E+00   0.92383836E-02  -0.61550504E-01  -0.48095034E-01   0.31143166E-01
   0.63750000E+00   0.16083861E-02  -0.67017339E-01  -0.43921840E-01   0.39240418E-01
   0.64000000E+00  -0.66384491E-02  -0.71932001E-01  -0.38783611E-01   0.47396429E-01
   0.64250000E+00  -0.15429828E-01  -0.76179871E-01  -0.32680079E-01   0.55496682E-01
   0.64500000E+00  -0.24679892E-01  -0.79647125E-01  -0.25625080E-01   0.63418046E-01
   0.64750000E+00  -0.34289412E-01  -0.82222465E-01  -0.17647516E-01   0.71029807E-01
   0.65000000E+00  -0.44146198E-01  -0.83798955E-01  -0.87921830E-02   0.78194943E-01
   0.65250000E+00  -0.54125730E-01  -0.84275950E-01   0.87957287E-03   0.84771675E-01
   0.65500000E+00  -0.64092020E-01  -0.83561087E-01   0.11289394E-01   0.90615312E-01
   0.65750000E+00  -0.73898716E-01  -0.81572318E-01   0.22341694E-01   0.95580381E-01
   0.66000000E+00  -0.83390449E-01  -0.78239954E-01   0.33923698E-01   0.99523035E-01
   0.66250000E+00  -0.92404412E-01  -0.73508687E-01   0.45905799E-01   0.10230371E+00
   0.66500000E+00  -0.10077219E+00  -0.67339549E-01   0.58142228E-01   0.10378996E+00
   0.66750000E+00  -0.10832182E+00  -0.59711773E-01   0.70472072E-01   0.10385940E+00
   0.67000000E+00  -0.11488001E+00  -0.50624509E-01   0.82720646E-01   0.10240267E+00
   0.67250000E+00  -0.12027465E+00  -0.40098364E-01   0.94701210E-01   0.99326326E-01
   0.67500000E+00  -0.12433742E+00  -0.28176709E-01   0.10621701E+00   0.94555413E-01
   0.67750000E+00  -0.12690652E+00  -0.14926733E-01   0.11706362E+00   0.88035861E-01
   0.68000000E+00  -0.12782959E+00  -0.44020062E-03   0.12703153E+00   0.79736372E-01
   0.68250000E+00  -0.12696664E+00   0.15166107E-01   0.13590896E+00   0.69649884E-01
   0.68500000E+00  -0.12419301E+00   0.31750296E-01   0.14348475E+00   0.57794550E-01
   0.68750000E+00  -0.11940235E+00   0.49145618E-01   0.14955144E+00   0.44214283E-01
   0.69000000E+00  -0.11250954E+00   0.67161082E-01   0.15390832E+00   0.28978949E-01
   0.69250000E+00  -0.10345351E+00   0.85582443E-01   0.15636450E+00   0.12184351E-01
   0.69500000E+00  -0.92199900E-01   0.10417355E+00   0.15674197E+00  -0.60478425E-02
   0.69750000E+00  -0.78743599E-01   0.12267805E+00   0.15487871E+00  -0.25570020E-01
   0.70000000E+00  -0.63110986E-01   0.14082147E+00   0.15063177E+00  -0.46208268E-01
   0.70250000E+00  -0.45361957E-01   0.15831368E+00   0.14388041E+00  -0.67761588E-01
   0.70500000E+00  -0.25591614E-01   0.17485170E+00   0.13452940E+00  -0.90000682E-01
   0.70750000E+00  -0.39316013E-02   0.19012292E+00   0.12251245E+00  -0.11266637E+00
   0.71000000E+00   0.19448966E-01   0.20380880E+00   0.10779591E+00  -0.13546784E+00
   0.71250000E+00   0.44343031E-01   0.21558889E+00   0.90382528E-01  -0.15808115E+00
   0.71500000E+00   0.70505644E-01   0.22514546E+00   0.70315530E-01  -0.18014838E+00
   0.71750000E+00   0.97654569E-01   0.23216847E+00   0.47682579E-01  -0.20127805E+00
   0.72000000E+00   0.12547152E+00   0.23636115E+00   0.22619663E-01  -0.22104749E+00
   0.72250000E+00   0.15360410E+00   0.23744586E+00  -0.46854714E-02  -0.23900770E+00
   0.72500000E+00   0.18166841E+00   0.23517045E+00  -0.33990625E-01  -0.25469114E+00
